Employee ID,Employee Name,Gender,Age,Date of Birth,Education,Department,Job Title,Employment Type,Location,Join Date,Years of Experience,Manager ID,Annual Salary INR,Bonus Percent,Bonus Amount INR,Performance Rating,Employment Status,Attrition,Leaves Taken,Leaves Available,Training Hours,Job Satisfaction Score,Overtime
EMP16915,Arjun Gupta,Male,34,1990-08-08,B.Com,Sales,Business Development Rep,Full-Time,Chennai,2018-06-02,11,EMP10143,1763000,8.9,156907,Average,Resigned,Yes,4,26,88,4,No
EMP16916,Deepak Gupta,Male,48,1976-06-21,M.Com,HR,Talent Acquisition Specialist,Full-Time,Mumbai,2015-07-06,1,EMP10154,688000,15.0,103200,Below Average,Active,No,2,28,23,6,Yes
EMP16917,Vikas Nair,Male,37,1987-06-14,M.Sc,IT,Systems Administrator,Full-Time,Kolkata,2024-05-06,13,EMP10126,849000,19.7,167253,Below Average,Resigned,Yes,28,2,91,10,Yes
EMP16918,Rohit Nair,Male,31,1993-12-16,MCA,HR,HR Executive,Full-Time,Kolkata,2017-01-25,5,EMP10161,591000,13.1,77421,Good,Terminated,Yes,21,9,34,9,No
EMP16919,Rupal Verma,Female,30,1994-01-23,B.Sc,HR,HR Manager,Full-Time,Ahmedabad,2016-02-23,2,EMP10008,983000,6.8,66844,Average,On Leave,No,24,6,85,7,No
EMP16920,Rohit Gupta,Male,24,2000-03-18,B.Com,IT,IT Manager,Full-Time,Ahmedabad,2022-11-14,1,EMP10143,389000,22.5,87525,Below Average,Active,No,7,23,104,7,No
EMP16921,Amit Patel,Male,42,1982-03-21,B.Com,Operations,Operations Director,Full-Time,Noida,2015-05-17,19,EMP10197,1171000,20.5,240055,Good,Terminated,Yes,13,17,64,10,No
EMP16922,Nikhil Desai,Male,36,1988-07-26,B.Com,HR,HR Manager,Contract,Hyderabad,2023-06-19,12,EMP10132,916000,14.9,136484,Average,On Leave,No,0,30,6,2,Yes
EMP16923,Shalini Shah,Female,40,1984-04-17,B.Tech,HR,HR Manager,Full-Time,Ahmedabad,2019-06-25,13,EMP10027,1051000,7.1,74621,Good,Active,No,25,5,25,2,Yes
EMP16924,Riya Reddy,Female,25,1999-06-19,B.Tech,Operations,Operations Manager,Full-Time,Ahmedabad,2017-06-01,2,EMP10193,631000,15.8,99698,Below Average,Active,No,30,0,19,3,No
EMP16925,Rajesh Kumar,Male,35,1989-08-15,B.Com,Legal,Legal Counsel,Full-Time,Pune,2017-01-27,9,EMP10091,1027000,21.1,216697,Average,Resigned,Yes,12,18,89,10,No
EMP16926,Amit Shah,Male,31,1993-09-08,M.Com,IT,IT Support Analyst,Full-Time,Chennai,2017-08-25,4,EMP10131,812000,12.3,99876,Average,Active,No,26,4,119,2,Yes
EMP16927,Deepak Sharma,Male,28,1996-01-20,M.Sc,Marketing,Marketing Executive,Full-Time,Bangalore,2018-03-16,3,EMP10009,350000,24.6,86100,Below Average,Active,No,20,10,38,9,Yes
EMP16928,Arjun Kumar,Male,29,1995-07-13,B.Tech,Operations,Operations Analyst,Full-Time,Pune,2015-04-30,7,EMP10104,853000,25.0,213250,Good,Active,No,1,29,111,6,Yes
EMP16929,Suresh Patel,Male,36,1988-12-19,B.Com,IT,IT Support Analyst,Full-Time,Hyderabad,2022-01-09,6,EMP10076,708000,23.4,165672,Average,Resigned,Yes,2,28,91,5,Yes
EMP16930,Rohit Reddy,Male,27,1997-09-10,BCA,Customer Support,Senior Support Analyst,Contract,Kolkata,2019-04-05,3,EMP10103,735000,21.9,160965,Good,Active,No,26,4,53,7,Yes
EMP16931,Sonal Desai,Female,32,1992-05-29,BCA,IT,Network Engineer,Full-Time,Chennai,2020-11-08,10,EMP10072,797000,7.0,55790,Good,Active,No,13,17,94,5,Yes
EMP16932,Ankit Singh,Male,28,1996-02-20,B.Com,Engineering,Software Engineer,Full-Time,Mumbai,2023-01-17,3,EMP10162,2105000,6.5,136825,Good,Terminated,Yes,27,3,80,3,No
EMP16933,Meera Verma,Female,26,1998-11-24,B.Tech,IT,IT Support Analyst,Full-Time,Bangalore,2020-03-09,1,EMP10144,1346000,17.8,239588,Good,Active,No,17,13,87,2,No
EMP16934,Komal Bhatt,Female,45,1979-01-24,B.Com,R&D,Data Scientist,Full-Time,Chennai,2020-01-14,4,EMP10053,2007000,9.8,196686,Average,Resigned,Yes,23,7,7,1,No
EMP16935,Sanjay Reddy,Male,25,1999-03-28,MCA,Engineering,Lead Engineer,Full-Time,Jaipur,2016-04-18,1,EMP10064,1197000,12.6,150822,Average,Active,No,4,26,116,2,Yes
EMP16936,Rahul Mehta,Male,34,1990-12-18,BCA,Engineering,QA Engineer,Part-Time,Noida,2023-01-30,6,EMP10196,692000,17.9,123868,Excellent,Resigned,Yes,26,4,20,6,No
EMP16937,Deepak Joshi,Male,24,2000-03-14,BCA,Marketing,Marketing Executive,Full-Time,Hyderabad,2018-07-07,1,EMP10160,828000,21.1,174708,Average,Resigned,Yes,4,26,64,4,Yes
EMP16938,Suresh Iyer,Male,37,1987-02-19,M.Sc,Finance,Financial Analyst,Full-Time,Hyderabad,2018-11-25,6,EMP10045,987000,24.9,245763,Below Average,Active,No,20,10,119,4,Yes
EMP16939,Rupal Reddy,Female,41,1983-11-22,B.Com,Marketing,Marketing Executive,Full-Time,Ahmedabad,2016-01-01,14,EMP10185,371000,19.3,71603,Below Average,Active,No,14,16,103,7,No
EMP16940,Nisha Mishra,Non-Binary,42,1982-10-03,MBA,Engineering,DevOps Engineer,Full-Time,Ahmedabad,2021-06-16,3,EMP10102,401000,6.5,26065,Average,Active,No,17,13,34,9,Yes
EMP16941,Sonal Patel,Female,38,1986-10-19,M.Tech,Finance,CFO,Full-Time,Kolkata,2024-03-21,11,EMP10195,1335000,6.9,92115,Poor,On Leave,No,14,16,58,1,No
EMP16942,Amit Shah,Male,48,1976-07-23,B.Tech,Customer Support,Customer Success Manager,Full-Time,Hyderabad,2021-07-02,4,EMP10191,373000,20.5,76465,Excellent,Active,No,4,26,68,6,No
EMP16943,Aarav Shah,Male,27,1997-04-14,B.Com,Engineering,Senior Software Engineer,Full-Time,Jaipur,2024-01-22,5,EMP10160,1664000,24.6,409344,Good,Active,No,19,11,112,8,Yes
EMP16944,Suresh Desai,Male,40,1984-05-20,M.Com,Sales,Regional Sales Head,Full-Time,Bangalore,2017-06-09,13,EMP10194,713000,13.2,94116,Average,Active,No,9,21,32,2,Yes
EMP16945,Ankit Reddy,Male,37,1987-05-15,B.Tech,Operations,Operations Manager,Contract,Hyderabad,2019-09-01,6,EMP10043,384000,20.5,78720,Average,Active,No,24,6,18,1,Yes
EMP16946,Pallavi Mishra,Female,32,1992-12-29,B.Com,Customer Support,Support Director,Full-Time,Chennai,2022-11-08,6,EMP10182,246000,9.6,23616,Average,Active,No,30,0,72,7,No
EMP16947,Vivek Das,Male,32,1992-01-17,B.Com,Marketing,Brand Manager,Full-Time,Hyderabad,2016-09-10,8,EMP10123,987000,12.0,118440,Good,Active,No,24,6,113,7,No
EMP16948,Harsh Rao,Male,28,1996-07-24,M.Sc,Customer Support,Support Team Lead,Full-Time,Chennai,2016-10-03,6,EMP10089,316000,9.6,30336,Good,Active,No,19,11,11,5,Yes
EMP16949,Swati Mehta,Female,29,1995-12-09,MCA,Finance,Accountant,Full-Time,Delhi,2021-01-23,3,EMP10001,753000,22.3,167919,Good,Active,No,9,21,5,4,Yes
EMP16950,Neha Rao,Female,43,1981-01-22,B.Sc,Sales,Sales Manager,Full-Time,Mumbai,2015-10-26,4,EMP10149,1045000,15.4,160930,Average,Active,No,20,10,2,10,No
EMP16951,Sanjay Gupta,Male,43,1981-08-02,BCA,Operations,Logistics Coordinator,Full-Time,Mumbai,2018-10-10,3,EMP10065,1010000,24.3,245430,Good,Active,No,5,25,86,10,Yes
EMP16952,Nikhil Bose,Male,38,1986-06-22,B.Tech,Engineering,DevOps Engineer,Full-Time,Noida,2016-12-22,1,EMP10005,1819000,13.8,251022,Average,Resigned,Yes,18,12,7,2,Yes
EMP16953,Divya Bose,Female,28,1996-09-20,B.Com,Sales,Regional Sales Head,Part-Time,Noida,2019-03-21,4,EMP10178,678000,23.8,161364,Below Average,Active,No,8,22,109,8,Yes
EMP16954,Shalini Shah,Female,38,1986-03-12,B.Com,Sales,Regional Sales Head,Full-Time,Bangalore,2019-10-19,6,EMP10083,580000,24.3,140940,Average,Active,No,9,21,61,5,Yes
EMP16955,Rohit Kumar,Male,26,1998-05-21,M.Com,Marketing,Marketing Executive,Part-Time,Mumbai,2023-03-28,2,EMP10102,312000,9.4,29328,Good,Terminated,Yes,22,8,93,5,Yes
EMP16956,Amit Kumar,Male,46,1978-02-01,MBA,Sales,Senior Sales Executive,Full-Time,Mumbai,2019-09-22,6,EMP10056,1581000,7.1,112251,Average,Active,No,26,4,85,2,Yes
EMP16957,Sneha Bhatt,Female,39,1985-05-29,B.Tech,Finance,Accountant,Full-Time,Noida,2022-02-27,2,EMP10063,1067000,9.2,98164,Below Average,Active,No,5,25,57,10,No
EMP16958,Pooja Agarwal,Female,40,1984-06-03,M.Tech,Operations,Logistics Coordinator,Full-Time,Jaipur,2017-02-26,8,EMP10134,737000,11.5,84755,Good,Active,No,5,25,91,2,Yes
EMP16959,Aarav Kumar,Male,24,2000-09-01,MBA,Sales,Sales Executive,Full-Time,Kolkata,2017-12-25,1,EMP10006,1065000,24.1,256665,Average,Resigned,Yes,10,20,63,3,No
EMP16960,Mohit Das,Male,25,1999-01-17,B.Tech,Engineering,QA Engineer,Full-Time,Jaipur,2019-10-10,1,EMP10160,1951000,6.8,132668,Below Average,Active,No,2,28,85,8,No
EMP16961,Aakash Rao,Male,28,1996-12-17,M.Tech,HR,Talent Acquisition Specialist,Contract,Kolkata,2021-07-26,4,EMP10019,775000,10.7,82925,Excellent,Active,No,24,6,18,7,Yes
EMP16962,Vivek Kumar,Male,26,1998-10-14,M.Sc,Marketing,Content Writer,Full-Time,Kolkata,2023-10-31,1,EMP10001,1367000,12.1,165407,Good,Active,No,15,15,8,8,Yes
EMP16963,Aakash Patel,Male,29,1995-10-11,B.Sc,Engineering,Lead Engineer,Full-Time,Bangalore,2017-10-13,1,EMP10164,1801000,7.8,140478,Average,Active,No,5,25,69,5,No
EMP16964,Mohit Iyer,Male,36,1988-12-07,BBA,Customer Support,Senior Support Analyst,Full-Time,Hyderabad,2018-01-09,12,EMP10126,377000,19.6,73892,Average,Active,No,27,3,41,7,Yes
EMP16965,Aakash Reddy,Male,27,1997-09-19,M.Com,Engineering,Software Engineer,Part-Time,Pune,2017-07-06,4,EMP10162,2007000,15.1,303057,Excellent,Terminated,Yes,2,28,55,5,No
EMP16966,Vikas Joshi,Male,38,1986-04-01,MBA,IT,Cybersecurity Analyst,Full-Time,Chennai,2022-09-27,3,EMP10117,1068000,13.4,143112,Good,Active,No,15,15,105,4,Yes
EMP16967,Suresh Bose,Male,37,1987-02-27,M.Sc,Sales,Senior Sales Executive,Full-Time,Ahmedabad,2021-03-03,9,EMP10036,931000,7.5,69825,Good,On Leave,No,12,18,88,5,Yes
EMP16968,Nisha Bhatt,Female,38,1986-06-16,MBA,Customer Support,Support Director,Full-Time,Jaipur,2017-07-06,5,EMP10065,281000,9.5,26695,Below Average,Active,No,6,24,37,4,No
EMP16969,Aakash Desai,Male,24,2000-09-09,B.Com,Finance,Finance Manager,Full-Time,Hyderabad,2023-07-21,1,EMP10067,1288000,8.5,109480,Average,Active,No,28,2,51,1,Yes
EMP16970,Rupal Desai,Female,31,1993-08-26,BBA,Sales,Business Development Rep,Full-Time,Mumbai,2018-07-03,8,EMP10113,321000,17.1,54891,Excellent,Resigned,Yes,8,22,78,1,Yes
EMP16971,Aisha Singh,Female,32,1992-03-26,BBA,Legal,Legal Counsel,Full-Time,Ahmedabad,2023-07-23,2,EMP10058,553000,13.9,76867,Below Average,Active,No,24,6,1,8,Yes
EMP16972,Rajesh Agarwal,Male,43,1981-04-21,BCA,R&D,R&D Engineer,Full-Time,Pune,2023-02-09,1,EMP10108,2104000,14.2,298768,Good,Active,No,18,12,61,9,No
EMP16973,Vivek Shah,Male,46,1978-10-02,BCA,Sales,Sales Manager,Full-Time,Noida,2020-09-20,13,EMP10145,1369000,18.7,256003,Good,Active,No,13,17,18,2,Yes
EMP16974,Kavya Nair,Female,30,1994-02-02,B.Tech,Engineering,Engineering Manager,Full-Time,Chennai,2018-05-30,4,EMP10166,1074000,11.9,127806,Below Average,Active,No,2,28,81,2,No
EMP16975,Suresh Joshi,Male,47,1977-12-18,B.Tech,Engineering,Lead Engineer,Full-Time,Mumbai,2022-09-06,8,EMP10027,1053000,21.6,227448,Excellent,On Leave,No,16,14,113,2,Yes
EMP16976,Rupal Verma,Female,28,1996-10-20,B.Com,Operations,Operations Analyst,Full-Time,Chennai,2015-01-19,2,EMP10050,540000,22.3,120420,Average,Resigned,Yes,17,13,56,6,Yes
EMP16977,Komal Sharma,Female,39,1985-05-27,MCA,Engineering,Software Engineer,Full-Time,Noida,2021-03-23,17,EMP10126,1671000,5.4,90234,Average,Resigned,Yes,10,20,99,10,Yes
EMP16978,Vivek Verma,Male,43,1981-08-17,M.Com,Sales,Business Development Rep,Full-Time,Jaipur,2018-11-07,6,EMP10116,1592000,12.5,199000,Good,Active,No,30,0,62,9,Yes
EMP16979,Deepak Desai,Male,44,1980-05-08,MBA,Sales,Senior Sales Executive,Full-Time,Hyderabad,2024-04-19,9,EMP10087,1758000,14.7,258426,Below Average,On Leave,No,14,16,68,9,Yes
EMP16980,Karan Agarwal,Male,44,1980-11-11,M.Com,Engineering,QA Engineer,Full-Time,Kolkata,2015-01-26,3,EMP10057,1284000,22.8,292752,Below Average,Active,No,22,8,33,5,No
EMP16981,Rohit Mishra,Male,39,1985-02-11,B.Tech,Engineering,Senior Software Engineer,Full-Time,Hyderabad,2019-04-16,3,EMP10176,976000,13.3,129808,Average,Active,No,7,23,77,3,Yes
EMP16982,Vivek Joshi,Male,46,1978-03-25,BBA,Marketing,Content Writer,Full-Time,Mumbai,2021-12-02,14,EMP10140,736000,23.6,173696,Average,Active,No,28,2,41,8,No
EMP16983,Rajesh Iyer,Male,31,1993-03-29,B.Com,HR,Payroll Specialist,Full-Time,Kolkata,2020-01-16,9,EMP10074,1078000,5.5,59290,Poor,Active,No,9,21,61,6,Yes
EMP16984,Suresh Shah,Male,28,1996-09-30,M.Tech,Legal,Senior Legal Counsel,Full-Time,Bangalore,2021-10-02,1,EMP10086,1729000,11.5,198835,Average,Active,No,16,14,72,1,No
EMP16985,Rohit Gupta,Male,33,1991-01-28,MCA,Engineering,Lead Engineer,Full-Time,Delhi,2019-04-23,11,EMP10104,467000,9.3,43431,Below Average,Active,No,0,30,21,3,Yes
EMP16986,Rahul Das,Male,30,1994-05-10,M.Sc,IT,Network Engineer,Part-Time,Noida,2024-04-01,5,EMP10095,742000,9.1,67522,Average,On Leave,No,21,9,43,4,No
EMP16987,Amit Sharma,Male,34,1990-12-04,M.Com,IT,Network Engineer,Full-Time,Delhi,2016-02-21,12,EMP10183,1451000,12.7,184277,Good,Terminated,Yes,25,5,17,1,No
EMP16988,Suresh Patel,Male,36,1988-11-13,B.Sc,Finance,Accountant,Full-Time,Chennai,2023-09-16,3,EMP10077,647000,5.0,32350,Below Average,Resigned,Yes,6,24,60,6,No
EMP16989,Sanjay Singh,Male,36,1988-05-10,M.Tech,Operations,Operations Manager,Full-Time,Chennai,2018-09-20,13,EMP10136,1035000,12.3,127305,Average,Active,No,15,15,84,10,No
EMP16990,Ritu Rao,Female,48,1976-06-07,B.Sc,IT,IT Support Analyst,Full-Time,Bangalore,2015-04-18,15,EMP10057,1284000,21.9,281196,Average,Active,No,25,5,46,6,Yes
EMP16991,Mohit Reddy,Male,42,1982-10-08,BBA,IT,Systems Administrator,Contract,Ahmedabad,2023-09-02,6,EMP10018,933000,5.6,52248,Average,On Leave,No,8,22,61,6,No
EMP16992,Shruti Sharma,Female,45,1979-06-15,BCA,Customer Support,Support Analyst,Full-Time,Mumbai,2020-07-05,14,EMP10014,281000,8.7,24447,Poor,Resigned,Yes,30,0,115,10,Yes
EMP16993,Deepak Kumar,Male,34,1990-03-03,MCA,Operations,Operations Director,Full-Time,Jaipur,2023-01-05,9,EMP10130,594000,6.9,40986,Average,Active,No,30,0,10,7,No
EMP16994,Amit Reddy,Male,37,1987-10-23,B.Com,Customer Support,Senior Support Analyst,Contract,Noida,2022-01-09,2,EMP10192,699000,16.1,112539,Good,Active,No,19,11,9,5,Yes
EMP16995,Shruti Mehta,Non-Binary,37,1987-05-03,M.Com,Engineering,Senior Software Engineer,Part-Time,Noida,2018-06-12,13,EMP10159,1019000,8.2,83558,Average,Terminated,Yes,12,18,52,2,No
EMP16996,Deepak Agarwal,Male,47,1977-12-14,BCA,Operations,Logistics Coordinator,Contract,Mumbai,2016-11-06,17,EMP10009,551000,10.3,56753,Below Average,Active,No,10,20,17,7,Yes
EMP16997,Sonal Verma,Female,36,1988-05-01,M.Com,Customer Support,Senior Support Analyst,Full-Time,Mumbai,2019-11-19,9,EMP10162,520000,13.8,71760,Poor,Resigned,Yes,17,13,119,2,No
EMP16998,Sanjay Shah,Male,42,1982-12-06,MCA,Sales,Business Development Rep,Full-Time,Jaipur,2016-01-20,4,EMP10079,1589000,5.6,88984,Excellent,Resigned,Yes,2,28,51,8,No
EMP16999,Rohit Desai,Male,43,1981-05-02,MCA,R&D,Principal Researcher,Full-Time,Ahmedabad,2015-06-18,3,EMP10160,1794000,13.2,236808,Good,Terminated,Yes,0,30,20,1,Yes
EMP17000,Neha Mehta,Female,24,2000-07-06,B.Tech,Legal,Legal Manager,Full-Time,Kolkata,2023-01-17,1,EMP10031,1141000,7.8,88998,Good,Active,No,14,16,82,10,Yes
EMP17001,Divya Agarwal,Female,47,1977-06-16,B.Sc,Operations,Operations Manager,Full-Time,Kolkata,2020-02-16,4,EMP10182,783000,10.6,82998,Good,Active,No,29,1,66,4,No
EMP17002,Meera Mishra,Female,48,1976-01-22,B.Tech,Sales,Business Development Rep,Full-Time,Noida,2021-10-31,8,EMP10009,777000,17.1,132867,Average,Active,No,9,21,85,4,No
EMP17003,Arjun Shah,Male,30,1994-04-10,BCA,Finance,Financial Analyst,Full-Time,Noida,2020-04-02,1,EMP10152,493000,20.6,101558,Average,On Leave,No,12,18,48,5,No
EMP17004,Rajesh Desai,Male,45,1979-11-03,M.Com,HR,HR Executive,Full-Time,Chennai,2021-10-16,15,EMP10169,722000,21.1,152342,Below Average,Active,No,18,12,103,10,No
EMP17005,Sonal Singh,Female,43,1981-09-02,B.Tech,Sales,Business Development Rep,Contract,Hyderabad,2015-06-14,3,EMP10113,1464000,9.6,140544,Average,Active,No,5,25,10,8,No
EMP17006,Manish Rao,Male,43,1981-06-05,M.Com,Customer Support,Support Analyst,Contract,Delhi,2023-09-12,9,EMP10061,772000,9.1,70252,Good,Terminated,Yes,12,18,97,9,Yes
EMP17007,Rajesh Joshi,Male,37,1987-07-13,B.Com,Marketing,Digital Marketing Specialist,Full-Time,Kolkata,2023-05-08,11,EMP10134,893000,11.5,102695,Poor,Active,No,20,10,50,2,Yes
EMP17008,Swati Agarwal,Female,38,1986-09-05,M.Tech,R&D,R&D Manager,Full-Time,Delhi,2015-11-24,2,EMP10094,893000,13.1,116983,Average,On Leave,No,8,22,66,5,Yes
EMP17009,Harsh Iyer,Male,37,1987-02-05,B.Com,Sales,Regional Sales Head,Part-Time,Jaipur,2018-11-25,2,EMP10129,1234000,12.9,159186,Average,Terminated,Yes,11,19,63,1,No
EMP17010,Tushar Singh,Male,47,1977-06-18,BCA,Marketing,Brand Manager,Full-Time,Kolkata,2017-04-01,1,EMP10003,861000,11.0,94710,Excellent,Active,No,17,13,81,6,Yes
EMP17011,Swati Agarwal,Female,40,1984-07-13,M.Sc,R&D,R&D Manager,Full-Time,Delhi,2024-03-26,7,EMP10057,1065000,13.3,141645,Average,Active,No,28,2,47,5,No
EMP17012,Arjun Mishra,Male,29,1995-05-30,M.Sc,HR,Talent Acquisition Specialist,Full-Time,Ahmedabad,2022-10-22,5,EMP10122,571000,15.6,89076,Average,Active,No,6,24,118,9,Yes
EMP17013,Mohit Das,Male,43,1981-07-16,BBA,Finance,CFO,Full-Time,Kolkata,2018-08-22,9,EMP10074,666000,16.4,109224,Good,Resigned,Yes,2,28,1,10,No
EMP17014,Vikas Mehta,Male,36,1988-07-13,M.Com,Sales,Sales Executive,Full-Time,Delhi,2016-03-26,11,EMP10105,1293000,10.6,137058,Good,Active,No,12,18,71,2,No
EMP17015,Komal Mishra,Female,28,1996-08-17,B.Com,Sales,Business Development Rep,Contract,Mumbai,2024-02-08,3,EMP10025,1000000,12.6,126000,Good,Terminated,Yes,12,18,35,2,Yes
EMP17016,Deepak Iyer,Male,24,2000-06-16,BBA,Engineering,Lead Engineer,Contract,Jaipur,2021-07-09,1,EMP10016,627000,15.6,97812,Below Average,Active,No,23,7,18,2,Yes
EMP17017,Aisha Das,Female,36,1988-09-10,B.Tech,Sales,Regional Sales Head,Full-Time,Pune,2020-02-14,2,EMP10017,1238000,16.8,207984,Average,Active,No,28,2,71,9,Yes
EMP17018,Vikas Gupta,Male,30,1994-06-11,M.Tech,R&D,R&D Manager,Full-Time,Kolkata,2020-11-19,8,EMP10010,1867000,20.8,388336,Good,Active,No,23,7,87,10,Yes
EMP17019,Pallavi Patel,Non-Binary,42,1982-07-28,BBA,R&D,R&D Engineer,Part-Time,Chennai,2023-02-03,9,EMP10072,697000,21.7,151249,Good,Active,No,11,19,57,8,No
EMP17020,Kavya Bhatt,Female,40,1984-08-13,B.Com,Sales,Sales Executive,Full-Time,Kolkata,2022-03-11,1,EMP10161,616000,11.5,70840,Average,Active,No,12,18,42,1,Yes
EMP17021,Shalini Verma,Female,42,1982-10-07,B.Tech,Customer Support,Support Director,Part-Time,Chennai,2015-03-21,7,EMP10009,813000,22.3,181299,Good,Active,No,22,8,120,6,No
EMP17022,Shruti Desai,Female,24,2000-06-04,M.Com,HR,HR Manager,Part-Time,Kolkata,2019-06-24,2,EMP10178,321000,9.6,30816,Good,Active,No,30,0,15,7,Yes
EMP17023,Shalini Gupta,Non-Binary,28,1996-05-11,MBA,Marketing,Content Writer,Full-Time,Hyderabad,2020-09-05,3,EMP10028,713000,8.1,57753,Good,Active,No,0,30,119,9,Yes
EMP17024,Komal Mehta,Female,30,1994-09-13,BBA,Engineering,DevOps Engineer,Full-Time,Bangalore,2023-04-10,1,EMP10005,775000,10.7,82925,Below Average,Active,No,26,4,108,7,Yes
EMP17025,Sonal Iyer,Female,48,1976-09-12,B.Tech,Sales,Sales Executive,Full-Time,Mumbai,2019-02-24,20,EMP10106,601000,15.4,92554,Average,Active,No,17,13,18,3,Yes
EMP17026,Ananya Gupta,Female,24,2000-05-18,BCA,Customer Support,Support Director,Full-Time,Pune,2019-10-24,1,EMP10037,860000,5.3,45580,Average,Active,No,23,7,8,2,Yes
EMP17027,Rohit Reddy,Male,41,1983-05-11,BBA,Finance,Finance Manager,Part-Time,Bangalore,2015-02-28,17,EMP10026,957000,10.8,103356,Excellent,Resigned,Yes,11,19,48,1,Yes
EMP17028,Pallavi Kumar,Female,35,1989-10-10,M.Tech,Operations,Supply Chain Analyst,Full-Time,Pune,2015-12-31,2,EMP10150,1188000,5.8,68904,Good,Active,No,3,27,90,3,Yes
EMP17029,Priya Chopra,Non-Binary,32,1992-07-20,BCA,Engineering,Engineering Manager,Full-Time,Hyderabad,2023-09-19,9,EMP10158,406000,9.4,38164,Average,Active,No,16,14,67,10,Yes
EMP17030,Sonal Desai,Female,41,1983-04-04,BBA,Legal,Compliance Officer,Full-Time,Bangalore,2017-08-14,15,EMP10094,1370000,9.0,123300,Below Average,Active,No,12,18,47,4,Yes
EMP17031,Nisha Bose,Female,45,1979-11-16,M.Sc,Sales,Senior Sales Executive,Full-Time,Bangalore,2019-01-30,18,EMP10015,1453000,19.4,281882,Below Average,Active,No,9,21,41,3,Yes
EMP17032,Mohit Bose,Male,45,1979-02-17,BCA,Customer Support,Support Director,Full-Time,Ahmedabad,2021-10-29,9,EMP10058,723000,23.9,172797,Good,Active,No,10,20,80,8,Yes
EMP17033,Pranav Joshi,Male,24,2000-12-01,M.Tech,Operations,Operations Analyst,Full-Time,Ahmedabad,2022-03-17,2,EMP10101,927000,17.8,165006,Average,Terminated,Yes,20,10,13,2,Yes
EMP17034,Swati Desai,Female,41,1983-06-28,B.Tech,HR,HR Executive,Contract,Bangalore,2023-01-15,9,EMP10139,893000,24.1,215213,Excellent,Active,No,21,9,72,3,Yes
EMP17035,Shalini Shah,Non-Binary,33,1991-05-09,MCA,HR,Payroll Specialist,Contract,Bangalore,2021-01-17,6,EMP10123,614000,12.0,73680,Average,Active,No,28,2,120,4,No
EMP17036,Rajesh Singh,Male,38,1986-11-08,MBA,Engineering,DevOps Engineer,Full-Time,Delhi,2022-11-11,15,EMP10144,1968000,14.8,291264,Good,Active,No,9,21,117,6,No
EMP17037,Pranav Das,Male,48,1976-02-15,M.Sc,IT,Cybersecurity Analyst,Full-Time,Noida,2020-12-26,8,EMP10173,1087000,10.6,115222,Excellent,Active,No,29,1,30,4,No
EMP17038,Kavya Iyer,Female,48,1977-01-03,B.Sc,Sales,Senior Sales Executive,Full-Time,Ahmedabad,2024-01-04,11,EMP10056,789000,24.7,194883,Good,Active,No,18,12,31,9,Yes
EMP17039,Ritu Nair,Female,34,1990-09-30,BBA,Operations,Operations Analyst,Full-Time,Delhi,2022-07-05,6,EMP10008,655000,5.2,34060,Excellent,Resigned,Yes,20,10,18,8,Yes
EMP17040,Sanjay Bhatt,Male,35,1989-07-04,B.Tech,Customer Support,Support Team Lead,Full-Time,Delhi,2022-12-13,8,EMP10184,298000,7.6,22648,Poor,Active,No,3,27,89,6,Yes
EMP17041,Divya Mehta,Female,36,1988-10-28,MCA,Customer Support,Support Analyst,Contract,Jaipur,2017-06-06,10,EMP10052,596000,13.6,81056,Average,Active,No,27,3,33,6,Yes
EMP17042,Kavya Patel,Female,41,1984-01-06,B.Sc,Engineering,Engineering Manager,Part-Time,Chennai,2016-01-03,16,EMP10123,2180000,6.7,146060,Average,Resigned,Yes,13,17,111,3,No
EMP17043,Riya Agarwal,Female,30,1994-09-16,M.Sc,Operations,Operations Director,Full-Time,Ahmedabad,2023-10-04,5,EMP10111,744000,21.3,158472,Good,Active,No,17,13,105,10,Yes
EMP17044,Mohit Joshi,Male,29,1995-02-25,B.Tech,Sales,Business Development Rep,Full-Time,Jaipur,2017-04-14,4,EMP10051,1461000,7.0,102270,Excellent,Active,No,2,28,90,10,No
EMP17045,Arjun Das,Male,46,1978-07-22,M.Tech,Sales,Business Development Rep,Part-Time,Ahmedabad,2017-07-14,15,EMP10074,606000,15.0,90900,Average,Active,No,30,0,114,1,No
EMP17046,Deepak Nair,Male,45,1979-12-20,M.Tech,Operations,Supply Chain Analyst,Full-Time,Ahmedabad,2017-12-16,17,EMP10016,404000,24.6,99384,Good,Terminated,Yes,6,24,94,7,No
EMP17047,Harsh Rao,Male,34,1990-06-10,M.Tech,HR,Talent Acquisition Specialist,Contract,Ahmedabad,2017-03-01,3,EMP10060,1104000,20.0,220800,Average,Active,No,15,15,115,2,Yes
EMP17048,Ritu Chopra,Female,32,1992-07-16,BBA,Sales,Sales Manager,Full-Time,Ahmedabad,2017-12-31,10,EMP10127,704000,24.0,168960,Average,Active,No,1,29,103,8,No
EMP17049,Ananya Bhatt,Female,45,1979-07-15,M.Tech,Legal,Legal Counsel,Full-Time,Delhi,2018-08-21,12,EMP10199,774000,11.0,85140,Good,Active,No,2,28,62,7,No
